no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
73,73,17,Y(Y),6,N,Y,0.3153,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
74,74,17,Y(Y),6,N,Y,0.3153,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
75,75,17,Y(Y),6,N,Y,0.3076,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
76,76,17,Y(Y),6,N,Y,0.2807,0.8947,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
77,77,17,Y(Y),6,N,Y,0.2615,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
78,78,17,Y(Y),6,N,N,0.3576,0.6578,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
79,79,16,Y(Y),6,N,Y,0.9571,1,4,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
80,80,16,Y(Y),6,N,Y,0.5076,0.7894,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
81,81,16,Y(Y),6,N,Y,0.5,0.9027,3,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
82,82,16,Y(Y),6,N,Y,0.5,0.9027,3,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
83,83,16,Y(Y),6,N,Y,0.4769,0.9736,3,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
84,84,16,Y(Y),6,N,Y,0.3307,1,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
85,85,16,Y(Y),6,N,Y,0.3115,1,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
86,86,16,Y(Y),6,N,Y,0.2692,0.9473,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
87,87,16,Y(Y),6,N,Y,0.2653,0.9473,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
88,88,16,Y(Y),6,N,Y,0.223,0.6578,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
89,89,16,Y(Y),5,N,Y,0.1846,0.5,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
90,90,15,Y(Y),6,N,Y,0.5,0.9027,3,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
91,91,15,Y(Y),6,N,Y,0.3269,1,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
92,92,15,Y(Y),6,N,Y,0.3153,1,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
93,93,15,Y(Y),6,N,Y,0.3076,1,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
94,94,15,Y(Y),6,N,Y,0.2846,0.8947,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
95,95,15,Y(Y),6,N,Y,0.2846,0.8947,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
96,96,15,Y(Y),6,N,Y,0.2692,0.9473,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
97,97,15,Y(Y),6,N,Y,0.2692,0.9473,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
98,98,15,Y(Y),6,N,Y,0.2653,0.921,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
99,99,15,Y(Y),6,N,N,0.6178,0.9736,3,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
100,100,14,Y(Y),6,N,Y,0.3692,1,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
101,101,14,Y(Y),6,N,Y,0.3153,1,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
102,102,14,Y(Y),6,N,Y,0.3076,1,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
103,103,14,Y(Y),6,N,Y,0.3076,1,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
104,104,14,Y(Y),6,N,Y,0.2615,0.7894,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
105,105,14,Y(Y),6,N,Y,0.2615,0.7368,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
106,106,14,Y(Y),6,N,Y,0.2615,0.6842,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
107,107,14,Y(Y),6,N,Y,0.2346,0.8947,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
108,108,14,Y(Y),4,N,Y,0.3153,1,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
109,109,13,Y(Y),6,N,Y,0.5,0.9027,3,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
110,110,13,Y(Y),6,N,Y,0.2846,0.8421,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
111,111,13,Y(Y),6,N,Y,0.2538,0.7105,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
112,112,13,Y(Y),6,N,Y,0.2346,0.8947,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
113,113,12,Y(Y),6,N,Y,0.3576,0.921,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
114,114,12,Y(Y),6,N,Y,0.3076,0.7105,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
115,115,12,Y(Y),6,N,Y,0.2961,0.9473,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
116,116,12,Y(Y),6,N,Y,0.2923,0.9473,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
117,117,12,Y(Y),6,N,Y,0.2923,0.9473,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
118,118,12,Y(Y),6,N,N,0.8307,0.8333,4,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
119,119,12,Y(Y),6,N,N,0.5923,1,3,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
120,120,12,Y(Y),6,N,N,0.4,0.1842,3,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
121,121,11,Y(Y),6,N,Y,0.3384,0.8947,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
122,122,11,Y(Y),6,N,Y,0.273,0.9473,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
123,123,10,Y(Y),6,N,Y,0.5769,0.8157,3,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
124,124,10,Y(Y),6,N,Y,0.5,0.8333,3,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
125,125,10,Y(Y),6,N,Y,0.3076,1,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
126,126,10,Y(Y),6,N,Y,0.2961,1,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
127,127,10,Y(Y),6,N,N,0.7038,0.8333,4,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
128,128,10,Y(Y),6,N,N,0.4384,0.8157,3,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
129,129,8,Y(Y),6,N,Y,0.373,0.6052,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
130,130,8,Y(Y),6,N,Y,0.3538,1,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
131,131,7,Y(Y),6,N,Y,0.3307,1,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
132,132,7,Y(Y),6,N,Y,0.3153,1,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
133,133,6,Y(Y),6,N,Y,0.3153,1,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
134,134,6,Y(Y),6,N,Y,0.2846,1,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
135,135,4,Y(Y),6,N,Y,0.3961,0.9736,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
136,136,3,Y(Y),6,N,Y,0.3076,1,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
137,137,3,Y(Y),6,N,Y,0.2307,0.8157,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
138,138,3,Y(Y),6,N,N,0.35,0.7105,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
139,139,2,Y(Y),6,N,Y,0.4153,0.9736,3,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
140,140,2,Y(Y),6,N,Y,0.3153,1,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
141,141,2,Y(Y),6,N,Y,0.3153,1,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
142,142,2,Y(Y),6,N,Y,0.3076,1,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
143,143,2,Y(Y),6,N,Y,0.2923,0.8947,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
144,144,2,Y(Y),6,N,Y,0.2769,1,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
145,145,2,Y(Y),6,N,Y,0.1961,0.4736,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
146,146,1,Y(Y),6,Y,Y,1,1,4,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
147,147,1,Y(Y),6,N,Y,0.5269,0.5,4,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
148,148,1,Y(Y),6,N,Y,0.3192,1,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
149,149,1,Y(Y),6,N,Y,0.3192,0.8684,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
150,150,1,Y(Y),6,N,Y,0.2384,0.8947,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
151,151,1,Y(Y),4,N,Y,0.2846,0.9473,2,,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
