no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
122,122,4,Y(Y),6,N,Y,0.3846,0.6315,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
123,123,3,Y(N),6,Y,Y,0.9285,0.9473,4,,N,CAS3101-02,OPERATING SYSTEM,2026,1
124,124,3,Y(Y),6,N,Y,0.6846,0.8333,4,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
125,125,3,Y(Y),6,N,Y,0.6615,1,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
126,126,3,Y(Y),6,N,Y,0.5923,1,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
127,127,3,Y(Y),6,N,Y,0.5923,0.6842,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
128,128,3,Y(Y),6,N,Y,0.5769,1,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
129,129,3,Y(Y),6,N,Y,0.5692,0.9736,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
130,130,3,Y(Y),6,N,Y,0.5615,0.8157,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
131,131,3,Y(Y),6,N,Y,0.523,0.9736,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
132,132,3,Y(Y),6,N,Y,0.3846,1,2,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
133,133,3,Y(Y),4,N,Y,0.6307,0.9736,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
134,134,3,N(N),6,N,Y,0.7538,1,3,,N,CAS3101-02,OPERATING SYSTEM,2026,1
135,135,2,Y(Y),6,N,Y,0.7461,0.9736,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
136,136,2,Y(Y),6,N,Y,0.6642,1,4,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
137,137,2,Y(Y),6,N,Y,0.6115,0.7894,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
138,138,2,Y(Y),6,N,Y,0.5653,0.9736,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
139,139,2,Y(Y),6,N,Y,0.5538,0.9736,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
140,140,2,Y(Y),6,N,Y,0.5346,0.8157,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
141,141,2,Y(Y),6,N,Y,0.4423,0.6315,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
142,142,2,Y(Y),5,N,Y,0.6615,0.9736,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
143,143,1,Y(N),6,Y,Y,1,0.9473,4,,N,CAS3101-02,OPERATING SYSTEM,2026,1
144,144,1,Y(N),6,Y,Y,0.992,0.5,4,,N,CAS3101-02,OPERATING SYSTEM,2026,1
145,145,1,Y(Y),6,Y,N,1,1,4,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
