no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
75,74,17,Y(Y),6,N,Y,0.5428,0.9736,3,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
76,75,17,Y(Y),6,N,Y,0.5076,1,3,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
77,76,17,Y(Y),6,N,Y,0.5,0.8157,3,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
78,77,17,Y(Y),6,N,N,0.7461,1,3,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
79,78,17,Y(Y),6,N,N,0.7214,0.6315,4,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
80,79,17,Y(Y),5,N,Y,0.5769,0.8611,3,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
81,80,17,Y(Y),5,N,Y,0.5692,0.8611,3,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
82,81,16,Y(Y),6,N,Y,0.6653,0.8333,3,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
83,82,16,Y(Y),6,N,Y,0.6153,1,3,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
84,83,16,Y(Y),6,N,Y,0.6153,1,3,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
85,84,16,Y(Y),6,N,Y,0.523,0.9166,3,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
86,85,16,Y(Y),6,N,Y,0.5214,0.9736,3,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
87,86,16,Y(Y),6,N,Y,0.5142,1,3,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
88,87,16,Y(Y),6,N,Y,0.4307,1,2,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
89,88,16,Y(Y),6,N,Y,0.4115,0.6578,2,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
90,89,15,Y(Y),6,N,Y,0.8714,1,4,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
91,90,15,Y(Y),6,N,Y,0.7821,0.6842,4,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
92,91,15,Y(Y),6,N,Y,0.6285,0.9473,3,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
93,92,15,Y(Y),6,N,Y,0.5428,1,3,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
94,93,15,Y(Y),6,N,Y,0.5,0.7894,3,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
95,94,14,Y(Y),6,N,Y,0.7178,0.9736,3,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
