no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
27,26,15,Y(Y),6,N,Y,0.2846,0.7368,2,Y,N,CAS2106-01,컴퓨터과학입문 (INTRODUCTION TO COMPUTER SCIENCE),2025,1
28,27,15,Y(Y),6,N,Y,0.2615,0.8947,2,Y,N,CAS2106-01,컴퓨터과학입문 (INTRODUCTION TO COMPUTER SCIENCE),2025,1
29,28,14,Y(Y),6,N,Y,0.7301,1,3,Y,N,CAS2106-01,컴퓨터과학입문 (INTRODUCTION TO COMPUTER SCIENCE),2025,1
30,29,14,Y(Y),6,N,Y,0.3928,0.4736,3,Y,N,CAS2106-01,컴퓨터과학입문 (INTRODUCTION TO COMPUTER SCIENCE),2025,1
31,30,13,Y(Y),6,N,Y,0.2692,0.7368,2,Y,N,CAS2106-01,컴퓨터과학입문 (INTRODUCTION TO COMPUTER SCIENCE),2025,1
32,31,13,Y(Y),6,N,Y,0.1807,0.3421,2,Y,N,CAS2106-01,컴퓨터과학입문 (INTRODUCTION TO COMPUTER SCIENCE),2025,1
33,32,12,Y(Y),6,N,Y,0.2846,1,2,Y,N,CAS2106-01,컴퓨터과학입문 (INTRODUCTION TO COMPUTER SCIENCE),2025,1
34,33,12,Y(Y),6,N,Y,0.1653,0.3421,2,Y,N,CAS2106-01,컴퓨터과학입문 (INTRODUCTION TO COMPUTER SCIENCE),2025,1
35,34,10,Y(Y),6,N,Y,0.3038,1,2,Y,N,CAS2106-01,컴퓨터과학입문 (INTRODUCTION TO COMPUTER SCIENCE),2025,1
36,35,10,Y(Y),6,N,Y,0.25,0.8421,2,Y,N,CAS2106-01,컴퓨터과학입문 (INTRODUCTION TO COMPUTER SCIENCE),2025,1
37,36,10,N(N),6,N,Y,0.5222,0.7105,3,Y,N,CAS2106-01,컴퓨터과학입문 (INTRODUCTION TO COMPUTER SCIENCE),2025,1
